Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
Alienoid: The Return to the Future,2h 2m,nan,6.5,10824208.0,['Dong-hoon Choi'],['Dong-hoon Choi'],"['Ryu Jun-yeol', 'Kim Tae-ri', 'Kim Woo-bin']",Sword & Sorcery,['South Korea'],[],['Korean'],
For King + Country: A Drummer Boy Christmas - Live,1h 30m,nan,8.0,4358599.0,"['Joel David Smallbone', 'Kadin Tooley']",[],"['Joel David Smallbone', 'Luke Smallbone', 'Gabe Baker']",Music,['United States'],"['Houston, Texas, USA']",['English'],
The Childe,1h 58m,nan,6.8,5988692.0,['Park Hoon-jung'],['Park Hoon-jung'],"['Kim Seon-ho', 'Kang Tae-Ju', 'Kim Kang-woo']",Drama,['South Korea'],['Thailand'],"['Korean', 'English', 'Tagalog']",
The Day the Earth Blew Up: A Looney Tunes Movie,1h 31m,PG,7.1,422414.0,['Peter Browngardt'],"['Kevin Costello', 'Alex Kirwan', 'Peter Browngardt']","['Eric Bauza', 'Candi Milo', 'Peter MacNicol']",Comedy,"['United States', 'Canada', 'United Kingdom']",[],['English'],
Winnie-the-Pooh: Blood and Honey 2,1h 33m,Not Rated,4.7,7582541.0,['Rhys Frake-Waterfield'],"['Rhys Frake-Waterfield', 'Matt Leslie']","['Scott Chambers', 'Tallulah Evans', 'Ryan Oliva']",Monster Horror,"['United Kingdom', 'United States']","['Ashdown Forest, East Sussex, England, UK']",['English'],
Sometimes I Think About Dying,1h 34m,PG-13,6.5,326508.0,['Rachel Lambert'],"['Stefanie Abel Horowitz', 'Kevin Armento', 'Katy Wright-Mead']","['Daisy Ridley', 'Dave Merheje', 'Parvesh Cheena']",Romance,['United States'],"['Astoria, Oregon, USA']",['English'],
Firebrand,2h 1m,R,6.3,3862537.0,['Karim Aïnouz'],"['Henrietta Ashworth', 'Jessica Ashworth', 'Elizabeth Fremantle']","['Alicia Vikander', 'Junia Rees', 'Ruby Bentall']",Drama,"['United Kingdom', 'United States']","['Haddon Hall, Bakewell, Derbyshire, England, UK']",['English'],
Hypnotic,1h 33m,R,5.5,16281937.0,['Robert Rodriguez'],"['Robert Rodriguez', 'Max Borenstein']","['Ben Affleck', 'Alice Braga', 'JD Pardo']",Sci-Fi,"['United States', 'United Kingdom', 'Canada']","['Austin, Texas, USA']","['English', 'Spanish']",
Wolfs,1h 48m,R,6.5,nan,['Jon Watts'],['Jon Watts'],"['George Clooney', 'Brad Pitt', 'Amy Ryan']",Crime,"['United Kingdom', 'United States']","['Woodside, Queens, New York City, New York, USA']",['English'],
Ransomed,2h 12m,Not Rated,6.6,8101634.0,['Kim Seong-hun'],"['Yeo Jung-mi', 'Kim Jung-yeon']","['Burn Gorman', 'Ju Ji-hoon', 'Daniel C Kennedy']",Drama,['South Korea'],['Morocco'],"['Korean', 'Arabic', 'English']",
War Game,1h 34m,nan,5.5,111088.0,"['Tony Gerber', 'Jesse Moss']",[],"['Steve Bullock', 'Wesley Clark', 'Heidi Heitkamp']",Thriller,"['United States', 'Canada']",[],['English'],
Horizon: An American Saga - Chapter 1,3h 1m,R,6.7,38235702.0,['Kevin Costner'],"['Jon Baird', 'Kevin Costner', 'Mark Kasdan']","['Kevin Costner', 'Sienna Miller', 'Sam Worthington']",Drama,['United States'],"['Utah, USA']",['English'],
What Doesn't Float,1h 9m,nan,7.0,17980.0,['Luca Balser'],['Shauna Fitzgerald'],"['Mirlande Amazan', 'Alana Raquel Bowers', 'Pauline Chalamet']",Dark Comedy,['United States'],"['New York City, New York, USA']",['English'],
It's a Wonderful Knife,1h 27m,R,5.2,1302710.0,['Tyler MacIntyre'],['Michael Kennedy'],"['Jane Widdop', 'Joel McHale', 'Justin Long']",Slasher Horror,"['United States', 'United Kingdom', 'Canada']","['Vancouver, British Columbia, Canada']",['English'],
"I, the Executioner",1h 58m,nan,6.4,53453611.0,['Ryoo Seung-wan'],['Ryoo Seung-wan'],"['Ahn Bo-hyun', 'Oh Dae-hwan', 'Oh Dal-su']",Comedy,['South Korea'],[],['Korean'],
The Seeding,1h 40m,TV-MA,5.0,4974.0,['Barnaby Clay'],['Barnaby Clay'],"['Scott Haze', 'Kate Lyn Sheil', 'Alex Montaldo']",Horror,['United States'],"['Kanab, Utah, USA']",['English'],
Paddington in Peru,1h 46m,PG,6.8,51197067.0,['Dougal Wilson'],"['Mark Burton', 'Jon Foster', 'James Lamont']","['Hugh Bonneville', 'Emily Mortimer', 'Ben Whishaw']",Comedy,"['United Kingdom', 'France', 'Japan', 'United States']",['Peru'],['English'],
Last Night of Amore,2h 4m,nan,7.1,4834832.0,['Andrea Di Stefano'],['Andrea Di Stefano'],"['Pierfrancesco Favino', 'Linda Caridi', 'Antonio Gerardi']",Thriller,['Italy'],"['Milan, Lombardia, Italy']","['Italian', 'English', 'Chinese', 'French']",
The League,1h 43m,PG,7.4,70038.0,['Sam Pollard'],"['Bob Motley', 'Byron Motley']","['Hank Aaron', 'Monte Irvin', 'Sam Pollard']",Sports Documentary,['United States'],"['Rickwood Field - 1137 2nd Avenue W, Birmingham, Alabama, USA']",['English'],
Challengers,2h 11m,R,7.1,96019408.0,['Luca Guadagnino'],['Justin Kuritzkes'],"['Mike Faist', ""Josh O'Connor"", 'Zendaya']",Steamy Romance,"['Italy', 'United States']","['Boston, Massachusetts, USA']","['English', 'Romanian']",
Ricky Stanicky,1h 53m,R,6.2,nan,['Peter Farrelly'],"['Jeffrey Bushell', 'Brian Jarvis', 'James Lee Freeman']","['Zac Efron', 'John Cena', 'Andrew Santino']",Raunchy Comedy,"['United States', 'Australia', 'United Kingdom']","['Melbourne, Victoria, Australia']",['English'],
Boston Strangler,1h 52m,R,6.5,nan,['Matt Ruskin'],['Matt Ruskin'],"['Keira Knightley', 'Carrie Coon', 'Chris Cooper']",Serial Killer,['United States'],"['Boston, Massachusetts, USA']",['English'],
Teen Wolf: The Movie,2h 21m,TV-MA,5.5,nan,['Russell Mulcahy'],"['Jeff Davis', 'Will Wallace', 'Joseph Patrick Genier']","['Tyler Posey', 'Crystal Reed', 'Holland Roden']",Werewolf Horror,['United States'],"['Atlanta, Georgia, USA']","['English', 'Korean']",
Strange Darling,1h 37m,R,7.1,3782220.0,['JT Mollner'],['JT Mollner'],"['Willa Fitzgerald', 'Kyle Gallner', 'Madisen Beaty']",Thriller,['United States'],"['Portland, Oregon, USA']",['English'],
About Dry Grasses,3h 17m,Not Rated,7.7,2305695.0,['Nuri Bilge Ceylan'],"['Akin Aksu', 'Ebru Ceylan', 'Nuri Bilge Ceylan']","['Deniz Celiloglu', 'Merve Dizdar', 'Musab Ekici']",Drama,"['Turkey', 'France', 'Germany', 'Sweden', 'Qatar']","['Nemrut, Adiyaman, Turkey']",['Turkish'],
She Came to Me,1h 42m,R,6.0,1178149.0,['Rebecca Miller'],['Rebecca Miller'],"['Peter Dinklage', 'Anne Hathaway', 'Marisa Tomei']",Romantic Comedy,['United States'],"['New York City, New York, USA']",['English'],
Luther: The Fallen Sun,2h 9m,R,6.4,nan,['Jamie Payne'],['Neil Cross'],"['Idris Elba', 'Cynthia Erivo', 'Andy Serkis']",Thriller,"['United Kingdom', 'United States']",['Iceland'],"['English', 'Estonian', 'Portuguese']",
Oddity,1h 38m,R,6.7,1714286.0,['Damian Mc Carthy'],['Damian Mc Carthy'],"['Carolyn Bracken', 'Johnny French', 'Steve Wall']",Thriller,"['Ireland', 'United States']","['Bantry House, Bantry, County Cork, Ireland']",['English'],
Catching Dust,1h 36m,nan,5.6,nan,['Stuart Gatt'],['Stuart Gatt'],"['Jai Courtney', 'Erin Moriarty', 'José Altit']",Thriller,['United Kingdom'],"['Fuerteventura, Canary Islands']",['English'],
The Boogeyman,1h 38m,PG-13,5.9,67307243.0,['Rob Savage'],"['Scott Beck', 'Bryan Woods', 'Mark Heyman']","['Sophie Thatcher', 'Chris Messina', 'Vivien Lyra Blair']",Supernatural Horror,"['United States', 'Canada']","['New Orleans, Louisiana, USA']",['English'],
The Zone of Interest,1h 45m,PG-13,7.3,52634610.0,['Jonathan Glazer'],"['Jonathan Glazer', 'Martin Amis']","['Christian Friedel', 'Sandra Hüller', 'Johann Karthaus']",War,"['United Kingdom', 'Poland', 'United States']","['Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland']","['German', 'Polish', 'Yiddish']",
The Night Before Christmas in Wonderland,1h 20m,TV-Y,6.3,nan,['Peter Baynton'],"['Carys Bexington', 'Lewis Carroll', 'Sara Daddy']","['Gerard Butler', 'Emilia Clarke', 'Simone Ashley']",Family,['United Kingdom'],[],[],
Nutcrackers,1h 44m,TV-14,5.5,nan,['David Gordon Green'],['Leland Douglas'],"['Ben Stiller', 'Homer Janson', 'Ulysses Janson']",Holiday,['United States'],[],['English'],
Bonhoeffer: Pastor. Spy. Assassin.,2h 13m,PG-13,6.6,12113004.0,['Todd Komarnicki'],['Todd Komarnicki'],"['Jonas Dassler', 'Phileas Heyblom', 'August Diehl']",Drama,"['Belgium', 'Ireland']","['Limerick, Ireland']",['English'],
Left Behind: Rise of the Antichrist,1h 55m,Not Rated,4.5,3649422.0,['Kevin Sorbo'],"['Paul Lalonde', 'Jessica Parker', 'John Patus']","['Mark Bellamy', 'Stuart Bentley', 'Corbin Bernsen']",Thriller,"['Canada', 'United Kingdom']","['Calgary, Alberta, Canada']",['English'],
The School Duel,1h 30m,nan,8.9,nan,['Todd Wiseman Jr.'],['Todd Wiseman Jr.'],"['Kue Lawrence', 'Christina Brucato', 'Oscar Nuñez']",Thriller,['United States'],"['Orlando, Florida, USA']",['English'],
Air,1h 51m,R,7.4,90060106.0,['Ben Affleck'],['Alex Convery'],"['Matt Damon', 'Jason Bateman', 'Ben Affleck']",Basketball,['United States'],"['Los Angeles, California, USA']",['English'],
Priscilla,1h 53m,R,6.5,33111706.0,['Sofia Coppola'],"['Priscilla Presley', 'Sandra Harmon', 'Sofia Coppola']","['Cailee Spaeny', 'Jacob Elordi', 'Ari Cohen']",Music,"['Italy', 'United States']","['Toronto, Ontario, Canada']",['English'],
Year 10,1h 36m,nan,4.7,nan,['Ben Goodger'],['Ben Goodger'],"['Alexander Anderson', 'Emma Cole', 'Joseph Coleman']",Sci-Fi,['United Kingdom'],[],[],
Emmanuelle,1h 47m,nan,4.8,662931.0,['Audrey Diwan'],"['Emmanuelle Arsan', 'Audrey Diwan', 'Rebecca Zlotowski']","['Noémie Merlant', 'Will Sharpe', 'Jamie Campbell Bower']",Romance,"['France', 'United States']","['Paris, France']","['French', 'English']",
Guardians of the Galaxy Vol. 3,2h 30m,PG-13,7.9,845555777.0,['James Gunn'],"['James Gunn', 'Jim Starlin', 'Stan Lee']","['Chris Pratt', 'Chukwudi Iwuji', 'Bradley Cooper']",Sci-Fi,"['United States', 'New Zealand', 'France', 'Canada']","['Atlanta, Georgia, USA']","['English', 'Russian']",
Kizumonogatari: Koyomi Vamp,2h 24m,16+,7.0,71675.0,['Tatsuya Oishi'],"['Nisio Isin', 'Tatsuya Oishi']","['Masashi Ebara', 'Yui Horie', 'Miyu Irino']",Anime,['Japan'],[],['Japanese'],
The Wandering Earth II,2h 53m,Not Rated,6.7,615023132.0,['Frant Gwo'],"['Cixin Liu', 'Hongwei Wang', 'Yang Zhixue']","['Jing Wu', 'Yi Sha', 'Yanmanzi Zhu']",Drama,['China'],"['WanDa Studios, Qingdao, China']",['Mandarin'],
Kalki 2898 AD,3h,Not Rated,7.0,130000000.0,['Nag Ashwin'],['Nag Ashwin'],"['Prabhas', 'Amitabh Bachchan', 'Kamal Haasan']",Drama,['India'],"['Ramoji Film City, Hyderabad, Telangana, India']",['Telugu'],
Reunion,1h 30m,R,5.6,nan,['Chris Nelson'],"['Willie Block', 'Jake Emanuel']","['Lil Rel Howery', 'Billy Magnussen', 'Jamie Chung']",Mystery,['United States'],"['Los Angeles, California, USA']",['English'],
Nr. 24,1h 51m,nan,7.7,3301976.0,['John Andreas Andersen'],"['Erlend Loe', 'Espen Lauritzen von Ibenfeldt']","['Mark Noble', 'Lisa Loven Kongsli', 'August Wittgenstein']",War,['Norway'],"['Rjukan, Tinn, Norway']",['Norwegian'],
Desert Fiends,nan,nan,9.2,nan,['Shawn C. Phillips'],"['Ethan Phillips', 'Shawn C. Phillips']","['Spencer Breslin', 'Eric Roberts', 'Bai Ling']",Zombie Horror,['United States'],[],['English'],
LiSA LiVE is SMiLE ALWAYS -LANDER-,2h 11m,nan,nan,60710.0,['Nobb Sueyoshi'],[],['LiSA'],Music,[],[],[],
Borderlands,1h 41m,PG-13,4.6,32978510.0,['Eli Roth'],"['Eli Roth', 'Joe Abercrombie']","['Cate Blanchett', 'Kevin Hart', 'Edgar Ramírez']",Comedy,"['United States', 'Hungary']","['Budapest, Hungary']",['English'],
Air,1h 51m,R,7.4,90060106.0,['Ben Affleck'],['Alex Convery'],"['Matt Damon', 'Jason Bateman', 'Ben Affleck']",Sport,['United States'],"['Los Angeles, California, USA']",['English'],
The 4:30 Movie,1h 27m,R,6.0,2385.0,['Kevin Smith'],['Kevin Smith'],"['Siena Agudong', 'Austin Zajur', 'Kate Micucci']",Teen Comedy,['United States'],"['Smodcastle Cinemas, 82 First Ave, Atlantic Highlands, NJ, United States']",['English'],
Thangalaan,2h 36m,nan,6.8,504376.0,['Pa. Ranjith'],"['Azhagiyae Periyavan', 'Tamil Praba', 'Tamizh Prabha']","['Vikram', 'Parvathy Thiruvothu', 'Malavika Mohanan']",Action,['India'],"['Kolar Gold Fields, Karnataka, India']",['Tamil'],
Saturday Night,1h 49m,R,7.0,9802248.0,['Jason Reitman'],"['Gil Kenan', 'Jason Reitman']","['Gabriel LaBelle', 'Rachel Sennott', 'Cory Michael Smith']",Biography,['United States'],"['New York City, New York, USA']",['English'],
Blitz,2h,PG-13,6.2,1428748.0,['Steve McQueen'],['Steve McQueen'],"['Saoirse Ronan', 'Harris Dickinson', 'Benjamin Clémentine']",Action,"['United Kingdom', 'United States']","['Hull Old Town, Kingston upon Hull, East Riding of Yorkshire, England, UK']",['English'],
Crescent City,1h 43m,R,3.9,nan,['RJ Collins'],['Rich Ronat'],"['Terrence Howard', 'Esai Morales', 'Nicky Whelan']",Horror,['United States'],[],['English'],
Babes,1h 44m,R,6.3,3898742.0,['Pamela Adlon'],"['Ilana Glazer', 'Josh Rabinowitz']","['Elena Ouspenskaia', 'Sandra Bernhard', 'Oliver Platt']",Comedy,['United States'],[],['English'],
Kanguva,2h 32m,nan,4.6,741268.0,['Siva'],"['Madhan Karky', 'Adi Narayana', 'Siva']","['Suriya', 'Disha Patani', 'Bobby Deol']",Drama,['India'],"['EVP Film City, Tamil Nadu']",['Tamil'],
The Fix,1h 38m,nan,4.5,nan,['Kelsey Egan'],['Kelsey Egan'],"['Clancy Brown', 'Grace Van Dien', 'Daniel Sharman']",Sci-Fi,['South Africa'],"['Cape Town, South Africa']",['English'],
Nimona,1h 41m,PG,7.5,nan,"['Nick Bruno', 'Troy Quane']","['Robert L. Baird', 'Lloyd Taylor', 'Pamela Ribon']","['Chloë Grace Moretz', 'Riz Ahmed', 'Eugene Lee Yang']",Adventure,"['United States', 'United Kingdom', 'France']","['Greenwich, Connecticut, USA']",['English'],
Mayhem!,1h 39m,R,6.3,1574136.0,['Xavier Gens'],"['Magali Rossitto', 'Xavier Gens', 'Guillaume Lemans']","['Nassim Lyes', 'Loryn Nounay', 'Olivier Gourmet']",Martial Arts,['France'],['Thailand'],"['English', 'Thai', 'French']",
Little Bites,1h 45m,R,4.5,9299.0,['Spider One'],['Spider One'],"['Krsy Fox', 'Jon Sklaroff', 'Elizabeth Phoenix Caro']",Horror,['United States'],[],['English'],
September 5,1h 35m,R,7.1,251835.0,['Tim Fehlbaum'],"['Moritz Binder', 'Tim Fehlbaum', 'Alex David']","['Peter Sarsgaard', 'John Magaro', 'Ben Chaplin']",Drama,"['Germany', 'United States']","['Munich, Bavaria, Germany']","['English', 'German']",
Mean Girls,1h 52m,PG-13,5.6,104793431.0,"['Samantha Jayne', 'Arturo Perez Jr.']","['Tina Fey', 'Rosalind Wiseman']","['Angourie Rice', 'Reneé Rapp', ""Auli'i Cravalho""]",Comedy,['United States'],"['Middletown, New Jersey, USA']",['English'],
Flow,1h 25m,PG,7.9,6617954.0,['Gints Zilbalodis'],"['Gints Zilbalodis', 'Matiss Kaza']",[],Fantasy,"['Latvia', 'Belgium', 'France']",[],['None'],
The Merry Gentlemen,1h 27m,TV-14,4.8,nan,['Peter Sullivan'],"['Jeffrey Schenck', 'Peter Sullivan', 'Marla Sokoloff']","['Britt Robertson', 'Chad Michael Murray', 'Marla Sokoloff']",Romantic Comedy,['United States'],"['14440 Friar St, Van Nuys, California, USA']",['English'],
SEVENTEEN TOUR 'FOLLOW' to JAPAN: LIVE VIEWING,3h 30m,nan,9.5,978580.0,[],[],['Seventeen'],Music,['South Korea'],[],['Korean'],
The Thorn,1h 25m,Not Rated,7.6,577004.0,"['Andrew Harmon', 'Rob Stennett']","['John Bolin', 'Rob Stennett', 'Andrew Harmon']","['Adam Bond', 'Jim Miles', 'Carter Rockwood']",History,['United States'],"['Denver, Colorado, USA']",['English'],
Limbo,1h 48m,nan,6.1,262990.0,['Ivan Sen'],['Ivan Sen'],"['Simon Baker', 'Rob Collins', 'Natasha Wanganeen']",Crime,['Australia'],"['Outback, South Australia, Australia']",['English'],
Journey to Bethlehem,1h 39m,PG,6.4,7778330.0,['Adam Anders'],"['Adam Anders', 'Peter Barsocchini']","['Fiona Palomo', 'Milo Manheim', 'Antonio Banderas']",Holiday,['United States'],"['El Chorrillo, Pechina, Almeria, Andalucia, Spain']","['English', 'French']",
The Holiday Club,1h 28m,nan,6.9,nan,['Alexandra Swarens'],['Alexandra Swarens'],"['Mak Shealy', 'Alexandra Swarens', 'Danielle Meyer']",Romantic Comedy,['United States'],"['Ashland, Ohio, USA']",['English'],
Deadpool & Wolverine,2h 8m,R,7.6,1338073645.0,['Shawn Levy'],"['Ryan Reynolds', 'Rhett Reese', 'Paul Wernick']","['Ryan Reynolds', 'Hugh Jackman', 'Emma Corrin']",Comedy,"['United States', 'United Kingdom', 'New Zealand', 'Canada']","['Vancouver Film Studios - 3500 Cornett Rd, Vancouver, British Columbia, Canada']","['English', 'French', 'Spanish']",
Christmas as Usual,1h 28m,TV-14,5.4,nan,['Petter Holmsen'],['Petter Holmsen'],"['Ida Ursin-Holm', 'Kanan Gill', 'Marit Andreassen']",Comedy,['Norway'],[],"['Norwegian', 'English']",
Lee,1h 57m,R,6.9,23300603.0,['Ellen Kuras'],"['Liz Hannah', 'Marion Hume', 'John Collee']","['Kate Winslet', 'Andy Samberg', 'Alexander Skarsgård']",Historical Epic,"['United Kingdom', 'United States', 'Australia', 'Singapore', 'Hungary']",['Hungary'],"['English', 'French']",
PAW Patrol: The Mighty Movie,1h 28m,PG,5.9,204986920.0,['Cal Brunker'],"['Cal Brunker', 'Bob Barlen', 'Shane Morris']","['Dan Duran', 'Kristen Bell', 'James Marsden']",Fantasy,"['Canada', 'United States']","['Toronto, Ontario, Canada']",['English'],
The Mouse Trap,1h 20m,Not Rated,2.5,60595.0,['Jamie Bailey'],['Simon Phillips'],"['Simon Phillips', 'Sophie McIntosh', 'Madeline Kelman']",Slasher Horror,['Canada'],"['Ottawa, Ontario, Canada']",['English'],
The Sabarmati Report,2h 7m,nan,6.6,77045.0,['Dheeraj Sarna'],"['Arjun Bhandegaonkar', 'Avinash Singh Tomar']","['Vikrant Massey', 'Raashi Khanna', 'Ridhi Dogra']",Drama,['India'],[],['Hindi'],
Poolman,1h 40m,R,4.0,162270.0,['Chris Pine'],"['Chris Pine', 'Ian Gotler']","['Chris Pine', 'Jennifer Jason Leigh', 'Danny DeVito']",Comedy,['United States'],"['Los Angeles, California, USA']",['English'],
PAW Patrol: The Mighty Movie,1h 28m,PG,5.9,204986920.0,['Cal Brunker'],"['Cal Brunker', 'Bob Barlen', 'Shane Morris']","['Dan Duran', 'Kristen Bell', 'James Marsden']",Action,"['Canada', 'United States']","['Toronto, Ontario, Canada']",['English'],
Scrapper,1h 24m,Not Rated,6.9,1331301.0,['Charlotte Regan'],['Charlotte Regan'],"['Lola Campbell', 'Alin Uzun', 'Cary Crankson']",Drama,['United Kingdom'],"['Pitsea Railway Station, Pitsea, Basildon, Essex, England, UK']",['English'],
Plane,1h 47m,R,6.5,74515586.0,['Jean-François Richet'],"['Charles Cumming', 'J.P. Davis']","['Gerard Butler', 'Mike Colter', 'Tony Goldwyn']",Thriller,"['United Kingdom', 'United States', 'Puerto Rico']","['San Juan, Puerto Rico, USA']","['English', 'Tagalog']",
Strange Darling,1h 37m,R,7.1,3782220.0,['JT Mollner'],['JT Mollner'],"['Willa Fitzgerald', 'Kyle Gallner', 'Madisen Beaty']",Thriller,['United States'],"['Portland, Oregon, USA']",['English'],
Universal Language,1h 29m,nan,7.0,4550.0,['Matthew Rankin'],"['Ila Firouzabadi', 'Pirouz Nemati', 'Matthew Rankin']","['Matthew Rankin', 'Pirouz Nemati', 'Amir Amiri']",Drama,['Canada'],[],"['Persian', 'French']",
Jackpot!,1h 46m,R,5.8,nan,['Paul Feig'],['Rob Yescombe'],"['John Cena', 'Awkwafina', 'Simu Liu']",Dark Comedy,['United States'],"['Atlanta, Georgia, USA']",['English'],
Problemista,1h 44m,R,6.8,2677522.0,['Julio Torres'],['Julio Torres'],"['Julio Torres', 'Tilda Swinton', 'RZA']",Comedy,['United States'],"['Queens, New York, USA']","['English', 'Spanish']",
Exhuma,2h 14m,nan,6.9,93891418.0,['Jang Jae-hyun'],['Jang Jae-hyun'],"['Choi Min-sik', 'Kim Go-eun', 'Lee Do-hyun']",Supernatural Horror,['South Korea'],"['Baekdu-Daegan mountain range, South Korea']","['Korean', 'English', 'Japanese']",
Lost on a Mountain in Maine,1h 38m,PG,6.7,999226.0,['Andrew Boodhoo Kightlinger'],"['Joseph B. Egan', 'Donn Fendler', 'Luke Paradise']","['Ethan Slater', 'Caitlin FitzGerald', 'Paul Sparks']",Family,['United States'],[],['English'],
Godzilla x Kong: The New Empire,1h 55m,PG-13,6.1,571750016.0,['Adam Wingard'],"['Terry Rossio', 'Adam Wingard', 'Simon Barrett']","['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens']",Action Epic,"['United States', 'Australia']",['Morocco'],['English'],
Monkey Man,2h 1m,R,6.8,35271631.0,['Dev Patel'],"['Dev Patel', 'Paul Angunawela', 'John Collee']","['Dev Patel', 'Sharlto Copley', 'Pitobash']",Thriller,"['United States', 'Canada', 'Singapore', 'India']","['Batam, Indonesia']","['English', 'Hindi']",
The Lord of the Rings: The War of the Rohirrim,2h 14m,PG-13,6.5,18376000.0,['Kenji Kamiyama'],"['Jeffrey Addiss', 'Will Matthews', 'Phoebe Gittins']","['Brian Cox', 'Gaia Wise', 'Miranda Otto']",Fantasy Epic,"['United States', 'New Zealand', 'Japan']","['Musashino, Tokyo, Japan']",['English'],
Kung Fu Panda 4,1h 34m,PG,6.3,547689492.0,"['Mike Mitchell', 'Stephanie Stine']","['Jonathan Aibel', 'Glenn Berger', 'Darren Lemke']","['Jack Black', 'Awkwafina', 'Viola Davis']",Animation,"['United States', 'China', 'Japan']",[],"['Mandarin', 'Chinese', 'English']",
Wicked Little Letters,1h 40m,R,7.0,27219729.0,['Thea Sharrock'],['Jonny Sweet'],"['Jessie Buckley', 'Olivia Colman', 'Timothy Spall']",History,"['United Kingdom', 'United States', 'France']","['Arundel, West Sussex, England, UK']",['English'],
The Roundup: Punishment,1h 49m,nan,6.6,80426848.0,['Heo Myeong-haeng'],['Oh Sang-ho'],"['Ma Dong-seok', 'Kim Mu-yeol', 'Park Ji-hwan']",Thriller,['South Korea'],[],['Korean'],
Psycho-Pass: Providence,2h,R,7.0,640825.0,['Naoyoshi Shiotani'],"['Gen Urobuchi', 'Tow Ubukata', 'Makoto Fukami']","['Z. Charles Bolton', 'Bradley Campbell', 'Chris Cason']",Action,['Japan'],[],['Japanese'],
Family Pack,1h 34m,TV-MA,5.5,nan,['François Uzan'],"['François Uzan', 'Céleste Balin', 'Hervé Marly']","['Franck Dubosc', 'Jean Reno', 'Suzanne Clément']",Fantasy,['France'],"['Prague, Czech Republic']",['French'],
The Peasants,1h 54m,R,7.6,10064347.0,"['DK Welchman', 'Hugh Welchman']","['Wladyslaw Stanislaw Reymont', 'DK Welchman', 'Hugh Welchman']","['Kamila Urzedowska', 'Robert Gulaczyk', 'Miroslaw Baka']",History,"['Poland', 'Serbia', 'Lithuania']","['Szeligi, Mazowieckie, Poland']","['Polish', 'Latin']",
Watchmen: Chapter II,1h 30m,R,7.0,nan,"['Vinton Heuck', 'Brandon Vietti']","['Dave Gibbons', 'Alan Moore', 'J. Michael Straczynski']","['Troy Baker', 'Adrienne Barbeau', 'Michael Cerveris']",Action,['United States'],[],['English'],
Knox Goes Away,1h 54m,R,7.0,958124.0,['Michael Keaton'],['Gregory Poirier'],"['Michael Keaton', 'Ray McKinnon', 'Cassie Moronez']",Thriller,['United States'],"['Los Angeles, California, USA']",['English'],
Despatch,2h 33m,nan,4.5,nan,['Kanu Behl'],"['Ishani Banerjee', 'Kanu Behl']","['Manoj Bajpayee', 'Shahana Goswami', 'Arrchita Agarwaal']",Drama,['India'],[],['Hindi'],
The Featherweight,1h 39m,nan,6.3,22011.0,['Robert Kolodny'],['Steve Loff'],"['James Madio', 'Ruby Wolf', 'Keir Gilchrist']",Sport,['United States'],"['Hartford, Connecticut, USA']",['English'],
Anora,2h 19m,R,7.9,30655325.0,['Sean Baker'],['Sean Baker'],"['Mikey Madison', 'Paul Weissman', 'Lindsey Normington']",Comedy,['United States'],"['Brighton Beach, Brooklyn, New York City, New York, USA']","['English', 'Russian', 'Armenian']",
La marginale,1h 38m,PG-13,5.8,371989.0,['Frank Cimière'],"['Eurydice Da Silva', 'Frank Cimière']","['Corinne Masiero', 'Vincent Chalambert', 'Karina Marimon']",Comedy,['France'],[],['French'],
A Quiet Place: Day One,1h 39m,PG-13,6.3,261786322.0,['Michael Sarnoski'],"['Michael Sarnoski', 'John Krasinski', 'Bryan Woods']","[""Lupita Nyong'o"", 'Joseph Quinn', 'Alex Wolff']",Alien Invasion,"['United States', 'United Kingdom', 'Canada']","['London, England, UK']","['American Sign Language', 'English']",
Left Behind: Rise of the Antichrist,1h 55m,Not Rated,4.5,3649422.0,['Kevin Sorbo'],"['Paul Lalonde', 'Jessica Parker', 'John Patus']","['Mark Bellamy', 'Stuart Bentley', 'Corbin Bernsen']",Thriller,"['Canada', 'United Kingdom']","['Calgary, Alberta, Canada']",['English'],
The Children's Train,1h 46m,TV-14,7.4,nan,['Cristina Comencini'],"['Viola Ardone', 'Furio Andreotti', 'Giulia Calenda']","['Barbara Ronchi', 'Serena Rossi', 'Stefano Accorsi']",History,['Italy'],"['Naples, Campania, Italy']",['Italian'],
Born to Fly,2h 8m,nan,5.8,501585.0,['Xiaoshi Liu'],"['Guan Gui', 'Xiaoshi Liu']","['Yibo Wang', 'Jun Hu', 'Yosh Yu']",Action,['China'],[],"['Mandarin', 'English']",
Godzilla x Kong: The New Empire,1h 55m,PG-13,6.1,571750016.0,['Adam Wingard'],"['Terry Rossio', 'Adam Wingard', 'Simon Barrett']","['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens']",Kaiju,"['United States', 'Australia']",['Morocco'],['English'],
Gladiator II,2h 28m,R,6.7,439162182.0,['Ridley Scott'],"['David Franzoni', 'Peter Craig', 'David Scarpa']","['Paul Mescal', 'Denzel Washington', 'Pedro Pascal']",Period Drama,"['United States', 'United Kingdom', 'Morocco', 'Canada', 'Malta']",['Morocco'],"['English', 'Latin']",
